"","hsa.let.7a.1","hsa.let.7a.2","hsa.let.7a.3","hsa.let.7b","hsa.let.7c","hsa.let.7d","hsa.let.7e","hsa.let.7f.1","hsa.let.7f.2","hsa.let.7g","hsa.let.7i","hsa.mir.100","hsa.mir.101.1","hsa.mir.101.2","hsa.mir.103a.1","hsa.mir.103a.2","hsa.mir.106b","hsa.mir.107","hsa.mir.10a","hsa.mir.10b","hsa.mir.1247","hsa.mir.125a","hsa.mir.125b.1","hsa.mir.125b.2","hsa.mir.126","hsa.mir.1269a","hsa.mir.127","hsa.mir.128.1","hsa.mir.128.2","hsa.mir.1287","hsa.mir.1307","hsa.mir.130a","hsa.mir.132","hsa.mir.134","hsa.mir.136","hsa.mir.139","hsa.mir.140","hsa.mir.141","hsa.mir.142","hsa.mir.143","hsa.mir.144","hsa.mir.145","hsa.mir.146a","hsa.mir.146b","hsa.mir.148a","hsa.mir.148b","hsa.mir.149","hsa.mir.150","hsa.mir.151a","hsa.mir.152","hsa.mir.153.2","hsa.mir.155","hsa.mir.15a","hsa.mir.15b","hsa.mir.16.1","hsa.mir.16.2","hsa.mir.17","hsa.mir.181a.1","hsa.mir.181a.2","hsa.mir.181b.1","hsa.mir.181b.2","hsa.mir.181c","hsa.mir.182","hsa.mir.183","hsa.mir.184","hsa.mir.185","hsa.mir.186","hsa.mir.187","hsa.mir.191","hsa.mir.192","hsa.mir.193a","hsa.mir.193b","hsa.mir.194.1","hsa.mir.194.2","hsa.mir.195","hsa.mir.196a.1","hsa.mir.196a.2","hsa.mir.196b","hsa.mir.197","hsa.mir.199a.1","hsa.mir.199a.2","hsa.mir.199b","hsa.mir.19b.1","hsa.mir.19b.2","hsa.mir.200a","hsa.mir.200b","hsa.mir.200c","hsa.mir.203a","hsa.mir.203b","hsa.mir.205","hsa.mir.20a","hsa.mir.20b","hsa.mir.21","hsa.mir.210","hsa.mir.214","hsa.mir.22","hsa.mir.221","hsa.mir.222","hsa.mir.223","hsa.mir.2355","hsa.mir.23a","hsa.mir.23b","hsa.mir.24.1","hsa.mir.24.2","hsa.mir.25","hsa.mir.26a.1","hsa.mir.26a.2","hsa.mir.26b","hsa.mir.27a","hsa.mir.27b","hsa.mir.28","hsa.mir.29a","hsa.mir.29b.1","hsa.mir.29b.2","hsa.mir.29c","hsa.mir.3065","hsa.mir.30a","hsa.mir.30b","hsa.mir.30c.1","hsa.mir.30c.2","hsa.mir.30d","hsa.mir.30e","hsa.mir.32","hsa.mir.320a","hsa.mir.324","hsa.mir.328","hsa.mir.330","hsa.mir.331","hsa.mir.335","hsa.mir.337","hsa.mir.338","hsa.mir.339","hsa.mir.342","hsa.mir.34a","hsa.mir.3607","hsa.mir.361","hsa.mir.365a","hsa.mir.365b","hsa.mir.374a","hsa.mir.374b","hsa.mir.375","hsa.mir.378a","hsa.mir.379","hsa.mir.381","hsa.mir.409","hsa.mir.423","hsa.mir.424","hsa.mir.425","hsa.mir.429","hsa.mir.451a","hsa.mir.452","hsa.mir.455","hsa.mir.484","hsa.mir.486.1","hsa.mir.486.2","hsa.mir.497","hsa.mir.500a","hsa.mir.501","hsa.mir.505","hsa.mir.532","hsa.mir.542","hsa.mir.574","hsa.mir.582","hsa.mir.589","hsa.mir.625","hsa.mir.628","hsa.mir.629","hsa.mir.652","hsa.mir.653","hsa.mir.660","hsa.mir.664a","hsa.mir.675","hsa.mir.7.1","hsa.mir.708","hsa.mir.744","hsa.mir.769","hsa.mir.874","hsa.mir.9.1","hsa.mir.9.2","hsa.mir.9.3","hsa.mir.92a.1","hsa.mir.92a.2","hsa.mir.92b","hsa.mir.93","hsa.mir.96","hsa.mir.98","hsa.mir.99a","hsa.mir.99b"
"TCGA.EW.A1P6.01",0.00351838011377937,0.00345593787285223,0.00356497163200962,0.00588205909533681,0.00165664068429011,0.000610973311225578,0.000724329994754852,0.00120465492496364,0.00117967802859278,0.000563421143134908,0.000455348033837931,0.00328926512206978,0.00995761612815838,0.00999075854834278,0.00844987617223299,0.00834804728702873,0.000633068258015182,6.67651652990215e-05,0.0151451253744133,0.0599752920855901,3.50637199052415e-05,0.000757472414939258,0.000399150017003503,0.000439977636071249,0.00180890368716629,4.80324930208788e-06,0.00134154753007314,7.0127439810483e-05,4.5150543439626e-05,0.000118640257761571,0.00242419992276375,0.000178680874037669,6.1001266136516e-05,0.000621060134759962,6.77258151594391e-05,1.24884481854285e-05,0.000361204347517008,0.00141695854411592,0.00364854816986595,0.0179944128604118,5.28357423229666e-06,0.000811749132052851,0.000113837008459483,0.000511546050672359,0.0793496784704917,0.000395787742492041,0.000755070790288214,0.000488490454022337,0.00342471675238866,0.000340070050587822,2.06539719989779e-05,0.000263218061754416,6.00406162760985e-05,0.000129207406226164,0.000261777086963789,0.000261777086963789,0.00066573035326938,0.000610973311225578,0.000888601120886257,0.000129207406226164,0.000106151809576142,8.78994622282081e-05,0.0274909170555698,0.0193148260935558,2.30555966500218e-05,2.40162465104394e-05,0.000286273658404437,1.39294229760548e-05,0.00106247874562184,0.000284832683613811,0.000308368605194042,0.000573027641739084,3.74653445562854e-05,4.85128179510876e-05,3.60243697656591e-05,0.00231852843811782,0.00246310624211066,0.00037225182091181,0.000450544784535843,0.00342135447787719,0.00610492986295369,0.00820058753345463,6.00406162760985e-05,5.47570420438018e-05,0.00218019485821769,0.00128054626393663,0.0088821686094209,0.0173450135547695,0.000108073109296977,0.00599685675365671,0.00017820054910746,3.79456694864942e-05,0.160009203025663,0.00135163435360753,5.81193165552633e-05,0.065928919595528,7.25290644615269e-05,3.74653445562854e-05,6.19619159969336e-05,3.74653445562854e-05,0.00346122144708452,0.00447951029912715,0.00168642082996305,0.00161197046578069,0.00477298883148472,0.000715203821080885,0.000739220067591324,0.000783890286100741,0.00115806340673339,0.00249624866229507,0.00400927219245275,0.00527060545918103,0.000314132504356547,0.000388582868538909,0.00142272244327843,9.2702711530296e-05,0.245390321644786,0.00125124644319389,0.000877073322561246,0.00101876917697284,0.0135581318050034,0.0163363312013311,4.56308683698348e-05,0.000379937019795151,0.000160908851619944,0.00011095505887823,4.61111933000436e-05,9.70256359021751e-05,7.30093893917357e-05,6.86864650198566e-05,0.000103750184925098,3.50637199052415e-05,0.000775244437356983,0.000187326722781427,0.000306927630403415,0.000196933221385603,0.000159467876829318,0.0001585072269689,0.00032902257719302,3.50637199052415e-05,0.00812373554462122,0.000116238633110527,0.000509624750951524,1.68113725573076e-05,3.89063193469118e-05,0.000119600907621988,5.85996414854721e-05,0.000744023316893412,0.000280029434311723,1.20081232552197e-05,4.32292437187909e-06,0.00112924391092086,0.000264659036545042,2.40162465104394e-06,4.32292437187909e-06,4.755216809067e-05,0.000112396033668856,3.31424201844063e-05,3.65046946958679e-05,0.000493774028254634,7.58913389729884e-05,0.000239682140174185,0.000248808313848152,4.17882689281645e-05,0.000156105602317856,0.000102789535064681,6.14815910667248e-05,8.30962129261203e-05,3.45833949750327e-05,1.34490980458461e-05,4.22685938583733e-05,3.31424201844063e-05,1.44097479062636e-05,0.000243044414685647,0.000124404156924076,5.95602913458897e-05,4.89931428812963e-05,4.80324930208788e-05,5.57176919042194e-05,5.04341176719227e-05,0.00581817587961904,0.00551316954893646,0.00041980398900248,0.00408036028212365,1.96933221385603e-05,6.53241905083951e-05,0.000742102017172577,0.0576346687006826
"TCGA.AO.A03V.01",0.0135955253536909,0.0135229751552019,0.013700532219925,0.0627338789293396,0.00232299487219363,0.000369172899966814,0.00220948331761991,0.00283015200134409,0.00290339646010572,0.000417597553982208,0.000313284948020733,0.00224419633125102,0.00627958416586711,0.00634710097737961,0.00614854253940968,0.00611105248468809,0.000407357214961031,4.87717841517042e-05,0.122877819911662,0.0601139142255318,7.5847934783967e-05,0.00300128715854544,0.000267463770027673,0.000299226177500135,0.00264374311814505,0.00110057609717422,0.00078954749503951,6.94260272622124e-05,4.35648321070383e-05,2.06542431105082e-05,0.000675688810329482,3.12417122679956e-05,4.20027464936385e-05,0.000515141122285616,3.52337088355728e-05,4.09613560847053e-05,0.000370734985580214,0.00166518326388416,0.00184447597928883,0.029341695466897,1.83978972244863e-05,0.00111046930605909,5.17223903103482e-05,0.00029245713984207,0.0349273664902783,0.000166448900361154,1.52737259976867e-05,0.000553846132484299,0.00202585147551136,0.000145447527114335,2.01335479060416e-05,0.00014874526340929,8.26169724420327e-05,6.33512498767688e-05,0.000164018989406977,0.000155167170931045,0.000240040489259099,0.000503512262719195,0.00132083016866359,0.00011108164361954,9.65021778944752e-05,0.000161241948316488,0.0653640839721685,0.017961207513007,4.68625684019934e-06,3.922570540315e-05,0.000227370239283746,7.98399313515442e-06,0.000661456474740729,0.000290547924092359,0.000451963437477003,0.000245421006371921,6.4392640285702e-05,7.25501984890119e-05,3.93992704713055e-05,0.000231362235851323,0.000268158030300295,0.000252016478961831,0.000140414140137825,0.0021494298040381,0.00356363797936936,0.00452449419667838,3.22831026769288e-05,2.44726746099299e-05,0.00198436942422219,0.00101275217268752,0.00524739270554617,0.00572834150940514,4.98131745606374e-05,0.000428705718344161,7.84514108063e-05,4.16556163573274e-06,0.202755588448064,0.000168705246247176,3.22831026769288e-05,0.056001810630791,4.00935307439277e-05,2.29105889965301e-05,3.85314451305279e-05,4.33912670388827e-05,0.0021494298040381,0.000397116875939855,0.000299573307636446,0.000296622701477802,0.00561500351989958,0.000614073211134269,0.000598799485136582,0.000553325437279833,0.000572938289981408,0.000206368866036926,0.00290200793956048,0.00265276850168914,0.000167837420906398,0.00022060120162568,0.00170423540421916,4.68625684019934e-06,0.0274519190048196,0.000535448235259813,0.00020584817083246,0.000243858920758521,0.00960509087172708,0.0132546435598334,2.75968458367294e-05,0.000177904194859419,2.2563458860219e-05,3.93992704713055e-05,1.63151164066199e-05,2.62083252914852e-05,8.71296642140765e-05,3.41923184266396e-05,8.67825340777655e-05,2.60347602233296e-05,0.000573111855049563,4.25234416981051e-05,0.000125313979208293,0.000249760133075809,0.000103965475825163,9.94527840531192e-05,0.000881189851025631,4.26970067662606e-05,0.00784132264913058,0.000205327475627993,0.00072741120063983,1.82243321563308e-05,2.98531917227513e-05,0.000157423516817067,0.000166101770224843,0.0001537786503858,0.000122363373049649,4.04406608802387e-05,1.54472910658423e-05,0.000182069756495152,2.98531917227513e-05,9.5460787485542e-06,1.02403390211763e-05,2.29105889965301e-05,9.66757429626307e-05,1.94392876334195e-05,2.48198047462409e-05,0.000349386482197084,0.000346783006174751,6.26569896041467e-05,4.80775238790821e-05,2.16956335194414e-05,0.000151001609295312,3.15888424043066e-05,0.00017981341060913,2.41255444736188e-05,1.37116403842869e-05,1.23231198390427e-05,1.73565068155531e-05,9.2510181326898e-05,1.7009376679242e-05,7.98399313515442e-05,1.77036369518642e-05,8.85181847593208e-06,1.82243321563308e-05,0.000253057869370764,0.000245247441303765,0.000245941701576387,0.00237350230702689,0.00219768089298533,3.61015341763504e-05,0.00194479658868272,4.09613560847053e-05,3.57544040400394e-05,0.000801002789537775,0.126546291192198
"TCGA.D8.A1JJ.01",0.00688665204077341,0.00688800880267119,0.00696371611656756,0.0155202707011338,0.00141103237369564,0.000718269748686994,0.00137005816438256,0.00227583240734334,0.0023295601784956,0.000546775044807062,0.000719897862964335,0.0034282659633213,0.00242860379703385,0.00245736714926687,0.00449196729118417,0.00443606870099546,0.00048137912133386,2.90347046125834e-05,0.0291076984026842,0.0962229105527584,3.79893331379596e-06,0.00165389275339903,0.000608372034966468,0.000614884492075832,0.00379187815192748,0.000222780303616177,0.00128322540292436,5.48131806704846e-05,3.74466283788459e-05,3.03914665103677e-05,0.00185306539999376,7.10943234438959e-05,5.88834663638374e-05,0.000851232414669852,7.24510853416801e-05,1.32962665982859e-05,0.000358727845774162,0.0017377406386821,0.00190028071403665,0.0330105596778505,2.76779427147992e-05,0.00248043210152921,6.78380948892136e-05,0.000378536569481812,0.0787529730045085,0.000166610361047909,0.000330235845920692,0.000271352379556854,0.00120507591761199,0.000411641559787748,2.52357712987875e-05,0.000224951122652632,0.000122922627939255,0.000164439542011454,0.000272980493834196,0.00028464864615514,0.000417611312137999,0.00057282487324452,0.00158768277278716,9.30738661880011e-05,7.54359615168055e-05,4.12455616926419e-05,0.0298251540942325,0.0158160447948508,2.9848761751254e-06,3.66325712401753e-05,0.00022685058930953,0.00108323869919096,0.00102625469948402,0.000532122016310992,0.000388305255145859,0.00030282925558545,5.61699425682689e-05,6.53959234732019e-05,2.03514284667641e-05,0.000802931691108732,0.000897362319194518,0.000838750205210237,0.0003760943980658,0.00457283030029211,0.00772350277932675,0.00998902379624693,5.31850663931435e-05,5.23710092544729e-05,0.000745404986642679,0.000513127349742012,0.0114432011982921,0.00129950654569778,1.89946665689798e-05,0.000643376491929302,0.000134048075501086,8.14057138670563e-06,0.263717609005643,0.00342229621097105,6.72953901300999e-05,0.104138259464432,5.99688758820648e-05,4.4773142626881e-05,3.33763426854931e-05,6.29537520571902e-05,0.00539611341986761,0.00131470227895296,0.000632522396747028,0.000619768834907856,0.00536355113432078,0.000450173597684822,0.000472153140428927,0.000664813329914293,0.00121294513661914,0.000780138091225956,0.00558741684745519,0.00184980917143908,0.000203785637047198,0.000294688684198744,0.00101594330906086,2.82206474739129e-05,0.0254870436022571,0.000312869293629053,0.000345702931555433,0.000375551693306687,0.0021534524841632,0.00679764846027876,1.60097903938544e-05,0.000497388911727714,5.15569521158023e-05,7.13656758234527e-05,1.76379046711955e-05,3.41903998241637e-05,4.23309712108693e-05,7.57073138963624e-05,0.000116952875589004,4.64012569042221e-05,0.000579608682733441,0.000186690437135116,0.00011993775176413,0.000179906627646194,0.000133776723121529,0.000131063199325961,0.000521267921128717,3.69039236197322e-05,0.0523818633496552,0.000136490246917098,0.000732922777183064,2.11654856054346e-05,7.78781329328172e-05,0.000114239351793436,9.22598090493305e-05,0.000323994741190884,7.86921900714878e-05,0.00012509344697571,2.95774093716971e-05,0.000199715351353845,0.000144630818303803,1.54670856347407e-05,1.05827428027173e-05,2.6049828437458e-05,0.000200800760872072,5.3999123531814e-05,2.95774093716971e-05,0.000555729673332438,0.000102299847092934,0.000206499160842766,0.00027867889380489,3.88033902766302e-05,0.000109355008961412,5.75267044660531e-05,0.000124822094596153,1.38389713573996e-05,2.36076570214463e-05,1.6823847532525e-05,2.03514284667641e-05,3.12055236490383e-05,3.52758093423911e-05,0.000319110398358861,3.93460950357439e-05,2.33363046418895e-05,7.57073138963624e-05,0.00144983576397227,0.00140479126896584,0.00142270052601659,0.00346489853456147,0.00327305240221478,0.000311783884110826,0.00340628642057719,3.25622855468225e-05,5.42704759113709e-05,0.000543518816252379,0.077592941581903
"TCGA.BH.A0DH.01",0.00786382082716952,0.00784362902631594,0.00800374646466364,0.0428834883496851,0.000987627031224317,0.000305356707645395,0.000956807966763587,0.00149383902104482,0.00147258449383052,0.000261430684735849,0.000341843646029938,0.00143574331332574,0.00887695329105099,0.00887659904893076,0.00659032040491291,0.00648794443216405,0.000515068042826455,4.67599598714526e-05,0.0134902484229141,0.0378309329887266,8.85605300595693e-06,0.000539864991243135,8.92690143000459e-05,9.28114355024287e-05,0.00246800485170008,4.8531170472644e-05,0.000251157663248939,8.46638667369483e-05,5.38448022762182e-05,3.04648223404919e-05,0.000820070508351612,4.39260229095464e-05,3.96751174666871e-05,0.000174287123157232,8.85605300595693e-06,1.52324111702459e-05,0.000279851274988239,0.000747805115823004,0.00153528534911269,0.0250321651845176,6.73060028452727e-06,0.000680144870857493,0.000141342605975073,0.000260013716254896,0.0517749655676659,0.000416588733400214,2.26714956952498e-05,0.000198021345213197,0.00197064891488554,0.000575643445387201,2.19630114547732e-05,0.000538093780641943,0.000120088078760776,0.000237696462679884,0.000662432764845579,0.000664912459687247,0.000101313246388147,0.000326611234859692,0.000763746011233726,5.38448022762182e-05,3.64869383845426e-05,5.34905601559799e-05,0.105065378925711,0.0402968123877053,3.1881790821445e-06,7.40366031298e-05,0.000216796177585826,2.12545272142966e-06,0.000786417506928976,0.000337946982707317,0.000656764890921766,0.000203334977016771,0.000100959004267909,0.000111940509995296,7.65162979714679e-05,4.60514756309761e-06,7.7933266452421e-06,6.7660244965511e-05,0.000121859289361967,0.000838136856483764,0.00144530785057217,0.00187925444786406,1.6649379651199e-05,1.73578638916756e-05,0.000961413114326685,0.000650388532757477,0.00697821552657383,0.000587333435355064,2.12545272142966e-06,0.000543761654565756,3.8258148985734e-05,4.10920859476402e-05,0.152143448221138,0.000295437928278723,1.09815057273866e-05,0.0543464091184756,6.05754025607454e-05,2.37342220559646e-05,6.73060028452727e-05,2.37342220559646e-05,0.0030308955807587,0.000552617707571713,0.000468662325075241,0.000498064421055018,0.00553574161296356,0.00108575209853032,0.00111196601542795,0.00116758202830536,0.00091111073325285,0.000334404561504934,0.00307871826699087,0.00424771726377718,0.000439614471215702,0.000552971949691951,0.00312193580565994,0.000228131925433451,0.155371302420749,0.000618860984056271,0.000740720273418238,0.000851952299173057,0.0135476356463927,0.0149596447376625,1.23984742083397e-05,0.000755598442468246,6.30550974024134e-05,2.76308853785856e-05,3.29445171821598e-05,1.52324111702459e-05,3.8258148985734e-05,1.48781690500077e-05,0.000107335362432198,2.76308853785856e-05,0.00118210595523513,0.0001027302148691,0.00010485566759053,0.000341135161789461,0.000166139554391752,0.000164722585910799,0.000353887878118039,6.62432764845579e-05,0.120514940515663,0.000366994836566855,0.000270995221982282,8.85605300595693e-06,1.41696848095311e-05,0.000144530785057217,3.61326962643043e-05,0.000426861754887124,0.000124693226323874,2.76308853785856e-05,7.43908452500383e-06,0.00010485566759053,7.22653925286086e-05,5.66787392381244e-06,6.02211604405072e-06,3.54242120238277e-05,0.000228486167553689,5.59702549976478e-05,2.19630114547732e-05,0.00061071341529079,0.000108398088792913,6.02211604405072e-05,5.63244971178861e-05,6.16381289214603e-05,0.000490625336530014,5.45532865166947e-05,0.000108752330913151,0.000131423826608401,1.55866532904842e-05,2.12545272142966e-05,2.12545272142966e-05,1.94833166131053e-05,8.14756876548038e-06,0.000116899899678632,3.64869383845426e-05,3.64869383845426e-05,9.91877936667177e-06,5.13651074345502e-05,5.4907528636933e-05,5.17193495547885e-05,0.000982313399420743,0.000928114355024287,0.000122567773602444,0.00291682961804198,4.39260229095464e-05,8.14756876548038e-05,0.000359201509921613,0.0362708506911972
"TCGA.E2.A15J.01",0.0189171118088533,0.018836793843867,0.018977350282593,0.0460233094644334,0.00107425278169158,0.000764136194661194,0.00136930975028703,0.0050098330660196,0.005096286431109,0.000834414414024194,0.00045457737127655,0.00108763910918929,0.00472816242492186,0.00466401960566197,0.00873178987402992,0.00869999734622285,0.000470752517002955,3.45813460357621e-05,0.0640954093499935,0.0352205431737779,7.25092739459527e-06,0.00135090354997767,0.000191870694133906,0.00020246820340293,0.00223774774670125,6.14109535033107e-08,0.000751307630809218,9.42620561297385e-05,5.1314255407905e-05,3.68124006187145e-05,0.00244858240479025,2.56571277039525e-05,9.81664016499052e-05,0.000311232114321859,4.5736618950524e-05,2.50993640582144e-05,0.000334658187442859,0.00432378378176173,0.00193599761435694,0.0219256889139646,7.80869104033337e-06,0.000875688923808814,5.96807100939765e-05,0.000421669316178002,0.0760789612786765,0.000488043190020836,4.29478007218335e-05,0.000191870694133906,0.00283567037493249,0.000233145203918525,7.4182564883167e-05,0.000258244567976739,0.000125496820291072,0.000189639639550953,0.000204699257985882,0.000204141494340144,0.00122038685687496,0.000822701377463694,0.00103688261742712,0.000173464493824548,0.00014669183882912,0.000254897986102311,0.0394718176815937,0.0166247032248697,5.57763645738098e-07,7.64136194661194e-05,0.000394896661182573,1.1155272914762e-06,0.00292323926731337,0.000738479066957242,0.000581747482504836,0.000109321674564667,0.000122150238416643,0.000117130365605001,4.51788553047859e-05,0.000181273184864882,0.000242069422250334,0.000151711711640763,0.000310674350676121,0.00171456544699891,0.0027787784830672,0.00343080418493504,0.000187408584968001,0.000165655802784215,0.00144851218798184,0.000952660306920671,0.0216205921997459,0.0150702159441977,0.000131074456748453,0.00844175277824611,0.000454019607630812,0.000663180974782598,0.238489695171987,0.000877919978391766,2.23105458295239e-05,0.0588150609157909,3.4023582390024e-05,2.17527821837858e-05,2.67726549954287e-05,1.28285638519763e-05,0.00412968203304488,0.00040158982493143,0.000508680444913145,0.00051314255407905,0.00888071276744199,0.000566687864069907,0.000609635664791741,0.000894095124118171,0.00115735956490655,0.000308443296093168,0.00786892951407308,0.00807251324476749,0.000767482776535623,0.000910828033490314,0.00298459326834456,1.33863274977143e-05,0.0718583637713764,0.000653698992805051,0.00053377980897136,0.000635292792495694,0.00805745362633256,0.0130209923097559,3.12347641613335e-05,0.000323502914528097,6.8604928425786e-05,4.35055643675716e-05,3.01192368698573e-05,5.1314255407905e-05,9.59353470669528e-05,3.96012188474049e-05,0.000201352676111453,9.03577106095719e-05,0.00137432962309867,0.000244858240479025,0.000174580021116025,0.000285017222972168,8.47800741521909e-05,8.36645468607147e-05,0.000586767355316479,2.62148913496906e-05,0.000713937466544765,0.000156731584452406,0.000436728934612931,1.95217276008334e-05,4.07167461388811e-05,0.000201910439757191,5.29875463451193e-05,0.000301192368698573,0.000137209856851572,2.39838367667382e-05,8.92421833180957e-06,0.000295614732241192,0.000220874403712287,5.57763645738098e-06,6.69316374885717e-06,4.51788553047859e-05,0.000116014838313524,3.34658187442859e-05,3.17925278070716e-05,0.000519277954182169,0.000106532856335977,0.000131074456748453,0.000350833333169264,3.73701642644526e-05,0.000191870694133906,1.39440911434524e-05,0.000308443296093168,2.34260731210001e-05,8.92421833180957e-06,1.50596184349286e-05,0.000187408584968001,3.56968733272383e-05,5.07564917621669e-05,0.000107648383627453,0.000110994965501881,3.01192368698573e-05,3.51391096815002e-05,6.2469528322667e-05,7.25092739459527e-05,6.19117646769289e-05,0.0111379822417441,0.00976699920051983,0.000512027026787574,0.00564847244038972,5.57763645738098e-05,7.30670375916908e-05,0.000251551404227882,0.0451727199046828
"TCGA.A1.A0SE.01",0.00839653519592264,0.00830163311020891,0.00841200381782311,0.0440132461571972,0.00418238090519867,0.000415562437001947,0.00072618908759797,0.00197413061119034,0.00192145368255629,0.000377517988544022,0.000382534838890122,0.00408455232344972,0.010215561517246,0.0102498433279444,0.00631579651487768,0.00637014572696043,0.000382534838890122,6.06202750153746e-05,0.0160810957135613,0.166546889364654,0.000139635667966449,0.000719918024665345,0.000295994170419898,0.000316479642666473,0.00271035339948051,8.36141724349994e-07,0.000819000819000819,5.85299207044996e-05,4.64058657014247e-05,1.96493305222249e-05,0.000565231805660596,4.76600782879497e-05,4.55697239770747e-05,0.000537221057894871,4.51516531148997e-05,5.51853538070996e-05,0.000354942161986572,0.00144359868709026,0.00116976227236564,0.0395127133258833,3.51179524226997e-05,0.00127135349187417,5.56034246692746e-05,0.000332784406291298,0.0434919117920649,0.000275090627311148,0.000106608069854624,0.000371246925611397,0.00198291009929601,0.000238718462301923,1.33782675895999e-05,0.000141726022277324,8.98852353676243e-05,0.000128347754687724,0.000434793696661997,0.000420161216485872,0.000204854722465748,0.000772594953299394,0.00104266873026444,0.000132528463309474,0.000108280353303324,0.000124167046065974,0.0871690289760734,0.0267878904938629,2.55023225926748e-05,6.81455505345245e-05,0.000200255942981824,2.92649603522498e-06,0.000771758811575044,0.000382116768027947,0.000265893068343298,6.98178339832245e-05,0.000104935786405924,0.000117059841408999,8.52864558836994e-05,0.000290141178349448,0.000319406138701698,0.000199837872119649,9.40659439893743e-05,0.00227012478161023,0.00391063484478492,0.00509461152646451,4.80781491501246e-05,3.34456689739998e-05,0.00114593223322167,0.000758798614847619,0.0100073622278829,0.00241143273302538,1.29601967274249e-05,0.00249003005511428,8.90490936432743e-05,3.34456689739998e-05,0.210065557691898,0.000409709444931497,2.50842517304998e-05,0.0482290727313698,4.84962200122996e-05,2.42481100061498e-05,4.59877948392497e-05,4.76600782879497e-05,0.0034244184320754,0.000961981053864668,0.000341563894396973,0.000364557791816597,0.00851735767509121,0.00105562892699187,0.00103096274612354,0.00063672192309252,0.00062836050584902,0.000470329719946872,0.00576728754370408,0.0035732516590097,0.000140471809690799,0.000196493305222249,0.00170113033819006,0.000103263502957224,0.0875703770037614,0.000292649603522498,0.000413472082691072,0.000527187357202671,0.0105178267505986,0.0138577948685146,1.75589762113499e-05,0.000458623735805972,1.96493305222249e-05,2.13216139709248e-05,1.54686219004749e-05,2.17396848330998e-05,8.65406684702244e-05,4.18070862174997e-05,0.000198165588670949,2.09035431087498e-05,0.000136709171931224,5.01685034609996e-05,8.82129519189244e-05,0.000188549958840924,6.98178339832245e-05,6.98178339832245e-05,0.000720754166389695,6.27106293262495e-05,0.00410211129966107,0.000149251297796474,0.00109450951717414,3.67902358713997e-05,3.21914563874748e-05,0.000116223699684649,0.000241226887474973,0.000283870115416823,0.000117477912271174,7.19081882940995e-05,9.19755896784993e-06,0.000147997085209949,2.96830312144248e-05,1.25421258652499e-05,1.04517715543749e-05,2.38300391439748e-05,0.000122912833479449,2.80107477657248e-05,2.55023225926748e-05,0.000281361690243773,0.000494577829953021,5.05865743231746e-05,0.000108698424165499,9.65743691624243e-05,0.000275508698173323,4.05528736309747e-05,0.000147579014347774,1.67228344869999e-05,7.10720465697495e-06,1.71409053491749e-05,3.09372438009498e-05,1.67228344869999e-05,2.29938974196248e-05,5.10046451853496e-05,4.26432279418497e-05,2.04854722465749e-05,1.12879132787249e-05,8.77948810567494e-05,9.15575188163243e-05,9.69924400245993e-05,0.00223793332522276,0.00201175698878609,0.000140053738828624,0.00327600327600328,3.21914563874748e-05,4.09709444931497e-05,0.00141015301811626,0.0335602203902357
